UF,Consumo,Mes,Ano
Espírito Santo,358477.5,MAR,2020.0
Rio de Janeiro,1277968.25,MAR,2020.0
São Paulo,4314745.37,MAR,2020.0
Paraná,930096.03,MAR,2020.0
Santa Catarina,772502.9,MAR,2020.0
Rio Grande do Sul,1048906.89,MAR,2020.0
Mato Grosso do Sul,242962.31999999998,MAR,2020.0
Mato Grosso,350567.0,MAR,2020.0
Goiás,609325.6,MAR,2020.0
Distrito Federal,219921.2,MAR,2020.0
Rondônia,151622.86000000002,ABR,2020.0
Acre,59645.329999999994,ABR,2020.0
Amazonas,214899.0,ABR,2020.0
Roraima,75009.82,ABR,2020.0
Pará,430638.56,ABR,2020.0
Amapá,64765.05,ABR,2020.0
Tocantins,121407.0,ABR,2020.0
Maranhão,398040.6,ABR,2020.0
Piauí,187783.0,ABR,2020.0
Ceará,480744.9,ABR,2020.0
Rio Grande do Norte,222197.0,ABR,2020.0
Paraíba,256886.2,ABR,2020.0
Pernambuco,544690.0,ABR,2020.0
Alagoas,187706.6,ABR,2020.0
Sergipe,146339.4,ABR,2020.0
Bahia,728841.0,ABR,2020.0
Minas Gerais,1294375.4799999997,ABR,2020.0
Espírito Santo,307440.6,ABR,2020.0
Rio de Janeiro,1200377.3599999999,ABR,2020.0
São Paulo,3920956.76,ABR,2020.0
Paraná,881198.94,ABR,2020.0
Santa Catarina,774845.4,ABR,2020.0
Rio Grande do Sul,916968.5700000001,ABR,2020.0
Mato Grosso do Sul,238535.0,ABR,2020.0
Mato Grosso,339308.1,ABR,2020.0
Goiás,597078.77,ABR,2020.0
Distrito Federal,207333.2,ABR,2020.0
Rondônia,160713.12,MAI,2020.0
Acre,59066.310000000005,MAI,2020.0
Amazonas,219023.0,MAI,2020.0
Roraima,62805.15,MAI,2020.0
Pará,441348.64,MAI,2020.0
Amapá,65659.46,MAI,2020.0
Tocantins,127730.0,MAI,2020.0
Maranhão,428759.5,MAI,2020.0
Piauí,197313.0,MAI,2020.0
Ceará,505905.9,MAI,2020.0
Rio Grande do Norte,211962.0,MAI,2020.0
Paraíba,249249.9,MAI,2020.0
Pernambuco,509695.0,MAI,2020.0
Alagoas,182621.3,MAI,2020.0
Sergipe,140827.0,MAI,2020.0
Bahia,679839.0,MAI,2020.0
Minas Gerais,1229796.45,MAI,2020.0
Espírito Santo,303320.8,MAI,2020.0
Rio de Janeiro,1225877.87,MAI,2020.0
São Paulo,4115959.09,MAI,2020.0
Paraná,839142.74,MAI,2020.0
Santa Catarina,681228.2,MAI,2020.0
Rio Grande do Sul,800663.22,MAI,2020.0
Mato Grosso do Sul,225126.69999999998,MAI,2020.0
Mato Grosso,344561.4,MAI,2020.0
Goiás,609724.63,MAI,2020.0
Distrito Federal,217273.4,MAI,2020.0
Rondônia,143660.68,JUN,2020.0
Acre,50058.2,JUN,2020.0
Amazonas,214749.0,JUN,2020.0
Roraima,50235.24,JUN,2020.0
Pará,467286.76,JUN,2020.0
Amapá,66709.87,JUN,2020.0
Tocantins,121877.3,JUN,2020.0
Maranhão,436769.1,JUN,2020.0
Piauí,201512.2,JUN,2020.0
Ceará,482059.5,JUN,2020.0
Rio Grande do Norte,210294.0,JUN,2020.0
Paraíba,229608.9,JUN,2020.0
Pernambuco,491421.0,JUN,2020.0
Alagoas,160681.7,JUN,2020.0
Sergipe,129012.8,JUN,2020.0
Bahia,655958.0,JUN,2020.0
Minas Gerais,1268761.47,JUN,2020.0
Espírito Santo,250690.6,JUN,2020.0
Rio de Janeiro,1059480.6400000001,JUN,2020.0
São Paulo,3782014.7800000003,JUN,2020.0
Paraná,772599.86,JUN,2020.0
Santa Catarina,595063.3,JUN,2020.0
Rio Grande do Sul,847176.06,JUN,2020.0
Mato Grosso do Sul,180240.0,JUN,2020.0
Mato Grosso,275690.3,JUN,2020.0
Goiás,563043.78,JUN,2020.0
Distrito Federal,213271.6,JUN,2020.0
Rondônia,149322.47999999998,JUL,2020.0
Acre,51620.11,JUL,2020.0
Amazonas,234016.0,JUL,2020.0
Roraima,57610.16,JUL,2020.0
Pará,467286.62,JUL,2020.0
Amapá,68012.26,JUL,2020.0
Tocantins,115379.4,JUL,2020.0
Maranhão,416146.2,JUL,2020.0
Piauí,191881.0,JUL,2020.0
Ceará,465978.5,JUL,2020.0
Rio Grande do Norte,189184.0,JUL,2020.0
Paraíba,219955.8,JUL,2020.0
Pernambuco,435573.0,JUL,2020.0
Alagoas,150156.1,JUL,2020.0
Sergipe,119664.6,JUL,2020.0
Bahia,608604.0,JUL,2020.0
Minas Gerais,1211564.78,JUL,2020.0
Espírito Santo,265770.8,JUL,2020.0
Rio de Janeiro,998351.71,JUL,2020.0
São Paulo,3583217.62,JUL,2020.0
Paraná,771036.4199999999,JUL,2020.0
Santa Catarina,567735.1,JUL,2020.0
Rio Grande do Sul,878122.97,JUL,2020.0
Mato Grosso do Sul,171652.28,JUL,2020.0
Mato Grosso,275065.4,JUL,2020.0
Goiás,516349.13,JUL,2020.0
Distrito Federal,194320.3,JUL,2020.0
Rondônia,151541.03,AGO,2020.0
Acre,55866.31,AGO,2020.0
Amazonas,248047.0,AGO,2020.0
Roraima,61337.11,AGO,2020.0
Pará,494020.51,AGO,2020.0
Amapá,73072.61,AGO,2020.0
Tocantins,115708.0,AGO,2020.0
Maranhão,421446.2,AGO,2020.0
Piauí,194460.0,AGO,2020.0
Ceará,479086.3,AGO,2020.0
Rio Grande do Norte,186016.0,AGO,2020.0
Paraíba,216614.5,AGO,2020.0
Pernambuco,455346.0,AGO,2020.0
Alagoas,153156.5,AGO,2020.0
Sergipe,118981.2,AGO,2020.0
Bahia,614442.0,AGO,2020.0
Minas Gerais,1203632.7600000002,AGO,2020.0
Espírito Santo,257777.6,AGO,2020.0
Rio de Janeiro,962516.27,AGO,2020.0
São Paulo,3717593.5900000003,AGO,2020.0
Paraná,772488.02,AGO,2020.0
Santa Catarina,584259.8,AGO,2020.0
Rio Grande do Sul,977900.68,AGO,2020.0
Mato Grosso do Sul,179860.3,AGO,2020.0
Mato Grosso,299844.1,AGO,2020.0
Goiás,549535.71,AGO,2020.0
Distrito Federal,199994.8,AGO,2020.0
